ts_code,company_name,date,source,title,text,stage_hit,weak
002708.SZ,光洋股份,20250212,互动易,"公司2024年半年报披露：公司的销售模式一直以“直销”为主，为整车和主机厂配套，前五大客户销售额占比接近40%,比亚迪占比接近10%，请问：1、黄山基地投入的10个亿新产能还是为以比亚迪等五大客户配套为主，还是有新的客户？2、半年报披露的奇","公司2024年半年报披露：公司的销售模式一直以“直销”为主，为整车和主机厂配套，前五大客户销售额占比接近40%,比亚迪占比接近10%，请问：1、黄山基地投入的10个亿新产能还是为以比亚迪等五大客户配套为主，还是有新的客户？2、半年报披露的奇瑞汽车DHT150项目，2023年11月完成PPAP，2024年1月进入SOP，公司在黄山的新基地是否会加大对奇瑞的配套量，完成安徽本地车企的产业链融合？ | 您好！公司黄山建设项目“年产6000万套高端新能源汽车及机器人用精密零部件”，聚焦超精传动，主要用于生产传动系统零部件，包括轴承、齿轮及空心轴类产品，适配电驱动系统、线控底盘中各类减速器模组及机器人关节模组等领域；在黄山建设项目将有利于公司借助地方产业优势，整合资源，与当地政府共同布局新能源产业链，推动新能源汽车产业的发展，符合公司的长期发展战略。谢谢！",True,False
002708.SZ,光洋股份,20250212,互动易,董秘您好，公司高管更换程序到哪一步了？由于公司已由传统行业升级为智能座舱，机器人低空，及电子线路板等高科技行业，强烈建议公司更换名称，比如光洋智能，光洋科技等等，更能体现公司价值，谢谢,董秘您好，公司高管更换程序到哪一步了？由于公司已由传统行业升级为智能座舱，机器人低空，及电子线路板等高科技行业，强烈建议公司更换名称，比如光洋智能，光洋科技等等，更能体现公司价值，谢谢 | 您好！公司实际控制人变更相关事项正在有序推进中，感谢您对公司的关注及建议。,False,False
002708.SZ,光洋股份,20250205,互动易,还有请问公司对机器人的投资项目，推进到那一步了？,还有请问公司对机器人的投资项目，推进到那一步了？ | 您好！公司建设项目“年产6000万套高端新能源汽车及机器人用精密零部件”，聚焦超精传动，主要用于生产传动系统零部件，包括轴承、齿轮及空心轴类产品，适配新能源汽车电驱动系统、线控底盘中各类减速器模组及机器人关节模组等领域，目前该项目正在按计划推进中，后续将按照相关规定及时履行信息披露义务，感谢您的关注！,False,False
002708.SZ,光洋股份,20250204,互动易,宇树机器人的轴承是公司的产品吗？,宇树机器人的轴承是公司的产品吗？ | 您好！公司积极布局机器人相关业务领域，研发各类机器人减速器适用的轴承、行星齿轮及雷达、摄像头等模组适用的柔性线路板（FPC）等， 具体业务信息请关注公司定期报告披露的内容。感谢您的关注！,False,False
002708.SZ,光洋股份,20250129,互动易,今年春节，宇数机器人在晚会上大展风采，公司与该公司是否存在直接或者间接的业务关系，我看了公司一直说业务与某头部客户，能否具体说明一下,今年春节，宇数机器人在晚会上大展风采，公司与该公司是否存在直接或者间接的业务关系，我看了公司一直说业务与某头部客户，能否具体说明一下 | 您好！公司积极布局机器人相关业务领域，研发各类机器人减速器适用的轴承、行星齿轮及雷达、摄像头等模组适用的柔性线路板（FPC）等， 具体业务信息请关注公司定期报告披露的内容。感谢您的关注！,False,False
002708.SZ,光洋股份,20250127,互动易,人形机器人市场前景广阔，马斯克说，全球未来将有200亿台的人形机器人，活跃于人类生产生活场景中，最近公司也投建了6000万套新能源车、机器人用精密零部件。请问公司对于人型机器人的前景如何判断，是否做了相应的技术准备以及当前有哪些在谈或相关业,人形机器人市场前景广阔，马斯克说，全球未来将有200亿台的人形机器人，活跃于人类生产生活场景中，最近公司也投建了6000万套新能源车、机器人用精密零部件。请问公司对于人型机器人的前景如何判断，是否做了相应的技术准备以及当前有哪些在谈或相关业务及规划？在未来机器人或者人型机器人产业大潮中能够有何建树和产业贡献？谢谢。顺祝董秘及光洋新年一帆风顺。 | 您好！随着人工智能和自动化技术的不断发展，未来人形机器人将在生产、服务、医疗等领域具有广阔的应用前景。公司将持续关注行业动态，积极进行机器人相关技术储备和产业布局，研发各类机器人减速器适用的轴承、行星齿轮及雷达、摄像头等模组适用的柔性线路板（FPC）等，始终致力于提供高质量的精密零部件和解决方案，助力产业升级和技术创新，感谢您的关注！,False,False
002708.SZ,光洋股份,20250127,互动易,"问题：24年是低空经济发展的元年，很多低空公司都爆火一时但业绩却呈现亏损，贵公司的业绩能做到扭亏为盈是得益于在低空经济领域的布局吗？
建议：贵公司今年对于机器人的投资也让公司变得很有价值，希望贵公司在新的一年里可以考虑引进新的战略合作伙伴，",问题：24年是低空经济发展的元年，很多低空公司都爆火一时但业绩却呈现亏损，贵公司的业绩能做到扭亏为盈是得益于在低空经济领域的布局吗？ 建议：贵公司今年对于机器人的投资也让公司变得很有价值，希望贵公司在新的一年里可以考虑引进新的战略合作伙伴，制定战略规划并主动发布公告，这样也能让投资者对贵公司更有信心，利于公司长期发展 | 感谢您对公司的建议！公司业绩增长主要是新项目陆续量产爬坡、各项降本增效与增收节支措施的有效推进以及科研投入持续加大，产品竞争力攀升等因素综合影响。,True,False
002708.SZ,光洋股份,20250127,互动易,您好，我想问一下公司花10亿投资机器人项目，以及2.5亿增资子公司，这些资金的来源来自哪里，24年公司业绩得到改善，公司的现金流得到扩充了吗？,您好，我想问一下公司花10亿投资机器人项目，以及2.5亿增资子公司，这些资金的来源来自哪里，24年公司业绩得到改善，公司的现金流得到扩充了吗？ | 您好！资金来源于公司自有资金以及自筹资金，具体财务状况请关注公司发布的定期报告，感谢您的关注！,False,False
002708.SZ,光洋股份,20250124,互动易,请问贵公司 PCB 产品是否已应用在人形机器人领域？谢谢，如有具体哪些产品,请问贵公司 PCB 产品是否已应用在人形机器人领域？谢谢，如有具体哪些产品 | 您好！公司线路板业务有部分产品配套应用于机器人视觉传感器系统，具体业务信息请关注公司定期报告披露的内容。谢谢！,False,False
002708.SZ,光洋股份,20250121,互动易,轴承是机器人和低空飞行汽车最重要的零部件之一，关注到贵公司最近几个季度的营收增长和盈利增长速度都远远高于同行业的长盛轴承、五洲新春等公司，请问是因为老产品销量大增还是有新产品上市？,轴承是机器人和低空飞行汽车最重要的零部件之一，关注到贵公司最近几个季度的营收增长和盈利增长速度都远远高于同行业的长盛轴承、五洲新春等公司，请问是因为老产品销量大增还是有新产品上市？ | 您好！公司业绩增长主要是新项目陆续量产爬坡、各项降本增效与增收节支措施的有效推进以及科研投入持续加大，产品竞争力攀升等因素综合影响，感谢您的关注！,True,False
002708.SZ,光洋股份,20250121,互动易,轴承是电动汽车、人形机器人、飞行汽车、智能穿戴里面最主要的零部件之一，在相关行业快速放量发展的情况下，我们注意到贵公司的营收增长速度和业绩增长速度都远远超过同行业的长盛轴承、五洲新春等公司，请问是因为老产品放量还是有新产品推出造成的？黄山新,轴承是电动汽车、人形机器人、飞行汽车、智能穿戴里面最主要的零部件之一，在相关行业快速放量发展的情况下，我们注意到贵公司的营收增长速度和业绩增长速度都远远超过同行业的长盛轴承、五洲新春等公司，请问是因为老产品放量还是有新产品推出造成的？黄山新增的机器人项目达产后预计对公司的营收和业绩有多大影响？ | 您好！公司业绩增长主要是新项目陆续量产爬坡、各项降本增效与增收节支措施的有效推进以及科研投入持续加大，产品竞争力攀升等因素综合影响；公司建设项目“年产6000万套高端新能源汽车及机器人用精密零部件”，聚焦超精传动，主要用于生产传动系统零部件，包括轴承、齿轮及空心轴类产品，适配电驱动系统、线控底盘中各类减速器模组及机器人关节模组等领域，详细项目介绍请查看公司披露的《关于对外投资建设项目的公告》。感谢您的关注！,True,False
