ts_code,name,trade_date,q,a,pub_time,code6
688017.SH,绿的谐波,20240619,董秘你好，今年以来贵司股份一路下跌，市值大幅缩水，机构不断减仓，请问生产经营是否正常，有无st及财务造假重大事项末披露？谢谢,尊敬的投资者您好！目前公司生产经营情况正常有序，将努力以良好的业绩回馈广大投资者。公司严格按照证监会和交易所的要求及时履行信息披露义务。感谢您对公司的关注！,2025-01-15 17:07:31,688017
688017.SH,绿的谐波,20240619,请问董秘，公司最近股票断崖式下跌，是什么原因造成的？二季度业绩如何？公司经营状况怎样？,尊敬的投资者您好！目前公司生产经营情况正常有序，将努力以良好的业绩回馈广大投资者。公司严格按照证监会和交易所的要求及时履行信息披露义务。感谢您对公司的关注！,2025-01-15 17:07:31,688017
688017.SH,绿的谐波,20240520,董秘你好！请问公司的谐波减速器有给ABB、发那科、库卡机器人企业供货吗？,尊敬的投资者您好，相关内容请关注公司后续披露的定期报告。感谢您的关注！,2025-01-15 17:07:29,688017
688017.SH,绿的谐波,20240325,公司股票名字在中国股市里面非常不协调，甚至影响了很多投资者买入公司股票，公司是否可以考虑改股票名字，比如谐波科技、、谐波智能、中国谐波等等，不要出现绿的！,尊敬的投资者您好，感谢您的关注也十分感谢您的建议！,2025-01-15 17:07:21,688017
688017.SH,绿的谐波,20240325,影响公司定增迟迟不能通过的原因是否是目前公司产能利用率太多，在产能闲置的情况下继续扩产对目前的经营压力比较大，而后期人形机器人的批产又面临比较大的市场需求，请问公司如何协调目前产能闲置和后期产能不足的矛盾？谢谢！,尊敬的投资者您好，有关定增的相关问题可以关注公司后续发布的相关公告，感谢您的关注！,2025-01-15 17:07:21,688017
688017.SH,绿的谐波,20240123,请问贵司的参股公司国泰智达特种设备和苏州镌极特种设备的地址是同一位置，二者是什么关系？,尊敬的投资者您好，相关内容请关注公司后续披露的定期报告。感谢您的关注！,2025-01-15 17:07:18,688017
688017.SH,绿的谐波,20240123,你好，请问减速器是标准化产品还是定制化产品，如果两者都有，比例是怎样的？,尊敬的投资者您好，相关内容请关注公司后续披露的定期报告。感谢您的关注！,2025-01-15 17:07:18,688017
300503.SZ,昊志机电,20260529,请问公司主轴、转台、直线电机等产品是否可应用于MLCC设备中？公司与MLCC设备厂商是否有合作关系？,尊敬的投资者，您好。公司的主轴、转台、直线电机及直线电机精密平台等产品可应用于MLCC设备中的切割、倒角、检测、分选、丝印等多道工序。公司下属子公司已有相关产品直接供货MLCC设备厂商。截至目前，该部分收入占公司营业收入比重较小，敬请广大投资者谨慎决策，注意投资风险。公司将持续加大市场开拓力度，深化存量客户合作，稳步提升相关产品在该领域的市场渗透率。感谢您的关注。,2026-06-11 17:30:42,300503
300503.SZ,昊志机电,20260529,你好，随着MLCC产品供不应求，新一轮扩产潮将拉动MLCC设备需求，请问公司机电产品是否能应用于MLCC设备？,尊敬的投资者，您好。公司的主轴、转台、直线电机及直线电机精密平台等产品可应用于MLCC设备中的切割、倒角、检测、分选、丝印等多道工序。公司下属子公司已有相关产品直接供货MLCC设备厂商。截至目前，该部分收入占公司营业收入比重较小，敬请广大投资者谨慎决策，注意投资风险。公司将持续加大市场开拓力度，深化存量客户合作，稳步提升相关产品在该领域的市场渗透率。感谢您的关注。,2026-06-11 17:30:18,300503
300503.SZ,昊志机电,20260529,你好，请问公司产品是否适用于MLCC设备？公司与MLCC设备厂商是否存在合作关系,尊敬的投资者，您好。公司的主轴、转台、直线电机及直线电机精密平台等产品可应用于MLCC设备中的切割、倒角、检测、分选、丝印等多道工序。公司下属子公司已有相关产品直接供货MLCC设备厂商。截至目前，该部分收入占公司营业收入比重较小，敬请广大投资者谨慎决策，注意投资风险。公司将持续加大市场开拓力度，深化存量客户合作，稳步提升相关产品在该领域的市场渗透率。感谢您的关注。,2026-06-11 17:29:57,300503
300503.SZ,昊志机电,20260518,整个AI 服务器PCB产业链都在涨价，为什么作为国内垄断地位的，订单都来不及接的主轴产品不略微提提价？还是说这个产品成色不足？,尊敬的投资者，您好。公司主轴产品定价综合参考原材料成本波动、市场环境、产品迭代等多重因素，遵循市场化机制审慎调整，受上游原材料价格上行影响，公司已对相关产品适度上调售价。在调价过程中，公司立足长期发展、秉持互利共赢理念，充分兼顾存量重点客户合作稳定性。后续公司将持续精进产品与产能布局，契合下游市场需求，稳步提升经营效益。感谢您的关注。,2026-06-11 17:29:26,300503
300503.SZ,昊志机电,20260510,你好，请问公司主轴业务壁垒高吗？主要体现在哪些方面,尊敬的投资者，您好。公司主轴业务具备扎实的综合竞争优势，核心竞争力主要体现在以下方面：\n一、技术研发优势\n公司2023至2025年累计研发投入超3.7亿元，建有国家企业技术中心、省级电主轴工程研究中心等多个省部级以上研发平台及博士后工作站，牵头超精密静压电主轴产业化等多项国家重点专项；联动境外子公司，公司整体研发水平和产品性能持续提升，同时产学研协同助力技术迭代。自研昊志拉刀机构、轴芯内冷、超级电机等多项独有技术，气浮电主轴最高转速达40万转/分，填补国内技术短板；截至2025年末，公司及境内子公司合计拥有有效专利430项，能够快速落地各类主轴定制化开发。\n二、产品性能与性价比优势\n公司主轴产品面向中高端市场，综合性能国内领先，部分可与国际领先品牌直接竞争。自研拉刀机构批量出货超20万支、客户端零异常反馈，复合气封设计有效延长使用寿命；相较海外竞品，依托精细化成本管控与本土制造优势，产品定价合理、质保周期更长、后期维保成本更低，性价比优势突出。\n三、精密制造与质量管控优势\n公司深耕主轴领域多年，沉淀独有的精密加工工艺、产线调试经验，搭建从原材料到成品出厂的全流程质控体系，叠加工业互联网数字化管控，具备大批量高精度主轴稳定量产能力，保障产品一致性与长期稳定性。\n四、市场积淀与客户服务优势\n公司机械钻主轴国内市占超60%、成型机主轴市占超80%，产品长期配套业内头部机床厂商，头部客户认证周期长、合作粘性强；依托旗下海外平台全球化经销网络，持续拓展海内外主轴市场。同时公司可提供主轴配件、运维一体化配套方案，搭载传感监测实现运行预警与精度补偿，进一步巩固客户合作壁垒。\n感谢您的关注。,2026-06-11 17:27:10,300503
300503.SZ,昊志机电,20260510,请问把带有时间和姓名的股票交易软件持仓截图和身份证一并扫描发送至公司邮箱，可以获知 非定期报告相关时点的股东人数吗？盼你们具体，明确答复。顺祝健康、快乐！（比如截至到2026年4月X日贵公司的股东人数是多少?,尊敬的投资者，您好，股东人数敬请查阅公司定期报告中披露的相关内容。如您有查询股东人数需求，烦请提供个人身份证、证券账户卡、持股证明资料及联系方式，发送邮件至公司证券事务部邮箱（zqswb@haozhihs.com）；或您本人携带有效证明文件，到公司现场办理查询手续。公司在核实您的股东身份后按照要求予以提供。感谢您的关注与支持。,2026-06-11 17:28:11,300503
300503.SZ,昊志机电,20260510,你好，请问公司主轴在钻孔机和成型机的成本占比是多少？毛利能达到多少,尊敬的投资者，您好。公司机械钻主轴国内市占超60%、成型机主轴市占超80%。不同设备中，主轴的成本占比受设备型号、配置方案等多种因素影响，存在一定差异。截至2025年12月末，公司主轴产品毛利率为37.53%。感谢您的关注。,2026-06-11 17:26:21,300503
300503.SZ,昊志机电,20260507,尊敬的董秘，公司调研有提到“目前公司商业航天领域的产品主要包括火箭控制系统功能部件、卫星姿控系统及推进系统功能部件等”。请问“卫星姿控系统及推进系统功能部件”中有包含星敏感器吗？,尊敬的投资者，您好。公司的“卫星姿控系统及推进系统功能部件”中未包含星敏感器，谢谢关注。,2026-05-09 15:28:48,300503
300503.SZ,昊志机电,20260506,贵司在机器人领域是否有订单。贵司是不是有产品应用于pcb设备，目前产能订单如何。是否还需要扩大生产线,尊敬的投资者，您好。\n（1）在机器人领域，公司已攻克谐波减速器、关节模组、无框力矩电机、六维力传感器等系列核心功能部件技术，实现了智能机器人核心功能部件的全国产化替代。同时，公司的机器人领域业务已形成“N+1+3”的布局，其中“N”是指减速器、低压驱动、力矩传感器、无框力矩电机、编码器等机器人核心零部件，“1”是指以协作机器人为载体，“3”是指生活美容、工厂上下料、新能源汽车充电三大业务场景。\n在客户合作方面，公司已成为全球机器人“四大家族”之一ABB的谐波减速器供应商。同时，公司与众多协作机器人行业头部企业形成长期稳定合作，并与部分人形机器人头部企业达成合作。在场景落地方面，公司与整车厂联合研发的智能充电机器人已落地新能源汽车充电业务，与美容行业客户共同开发的按摩机器人已成功应用于专业美业连锁机构。\n（2）公司产品可应用于PCB设备，主要包括PCB钻孔机主轴、PCB成型机主轴及PCB划片机电主轴等。2025年度，公司PCB钻孔机主轴和PCB成型机主轴销售收入同比实现较大幅度增长，在机械钻主轴市场，公司的市占率超过60%，在成型机主轴市场，市占率超过80%。目前公司PCB主轴产品已广泛应用于国内外主流PCB专用设备制造商及大型PCB加工企业。具体产品信息及经营数据，敬请参阅公司披露的定期报告相关章节。\n  关于公司的产能，公司前期规划的扩产工作已正常推进，目前整体产能规模较原目标有较为明显的提升。其中，针对钻孔机产品的月产能已好于年初预期，扩产周期约半年左右。当前产能水平能够较好匹配下游PCB行业订单增长需求，为全年经营提供有效支撑。\n谢谢关注。,2026-05-09 15:28:29,300503
